S.no,data_source,data_collection_date,url,other_metadata,tender_published_Date,tender_closing_date,tender_opening_date,tender_tile_and_id,tender_origanisation
2217,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,21-Oct-2022 05:10 PM,15-Feb-2023 03:00 PM,16-Feb-2023 03:30 PM,"[IE services for Upgradation of Existing Two Lane Carriageway to Four Lane Divided Carriageway from Ch.179.780 in Bitada-Movi Village in Netrang Taluka to Ch.208.900 in Nasarpore Village in Umarpada Taluka Section of NH-56 in Gujarat on HAM(PKG-V)]
																				[NHAI/Gujarat/IE/Pkg-V/2022][2022_NHAI_133084_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2218,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,21-Oct-2022 05:05 PM,15-Feb-2023 03:00 PM,16-Feb-2023 03:30 PM,"[IE services for Upgradation-Strengthening of 2-4 Lane Carriageway to 4Lane Divided Carriageway from Ch.132.320 in Dhamasiya Village in Naswade Taluka-Ch.179.780 in Bitada-Movi Village in Netrang Taluka Section of NH-56 in Gujarat on HAM (PKG-IV)]
																				[NHAI/Gujarat/IE/Pkg-IV/2022][2022_NHAI_133074_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2219,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,21-Oct-2022 05:00 PM,15-Feb-2023 03:00 PM,16-Feb-2023 03:30 PM,"[IE for Upgradation of Existing 2 Lane Carriageway to 4 Lane Divided Carriageway from Ch. 94.030Junction with Existing NH-56 (Km.414.646)Jabugam Vill. in Bodeli Taluka to Ch. 132.320 (Existing454.500) Dhamasiya Vill. in Naswadi Taluka NH-56 in Gujarat]
																				[NHAI/Gujarat /IE/Pkg-III/2022][2022_NHAI_133073_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2220,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,20-Oct-2022 06:00 PM,01-Mar-2023 01:00 PM,02-Mar-2023 01:00 PM,"[Four Laning with paved shoulders from Km 0.900 to Km 9.325, Missing Link Project (Budhel Junction to near A2 side approach of Nari circle) section of NH-51 in the State of Gujarat on EPC Mode]
																				[NHAI/ROGNR/Tender/Missing Link/NH-51/2022][2022_NHAI_132877_1]",National Highways Authority of India||RO-Gandhinagar - NHAI
2221,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,18-Oct-2022 03:00 PM,14-Feb-2023 11:00 AM,15-Feb-2023 11:30 AM,"[Construction of new 4 Lane Coastal road with paved shoulder from Puri to kakatpur (Km.47.050 to km.91.600) on Hybrid Annuity Mode in the state of Odisha (Package II).]
																				[NHAI/OD/CR/ RK/PKG-II/efile-171625  ][2022_NHAI_132542_1]",National Highways Authority of India||Head Office - NHAI
2222,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,18-Oct-2022 03:00 PM,14-Feb-2023 11:00 AM,15-Feb-2023 11:30 AM,"[Construction of new 4-lane coastal road with paved shoulder from Rameshwar to Puri (km.0 to km. 47.050) on Hybrid Annuity Mode in the State of Odisha (Package I).]
																				[NHAI/OD/CR/ RP/Pkg-I/efile-171603][2022_NHAI_132509_1]",National Highways Authority of India||Head Office - NHAI
2223,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,18-Oct-2022 03:00 PM,14-Feb-2023 11:00 AM,15-Feb-2023 11:30 AM,"[Construction of new 6-lane Capital Region Ring Road (CRRR) from Gobindpur near Kuspangi (NH-42) to Tangi near Bandalo Toll Palza (NH-16) (Km.70.540 to Km. 110.870) on Hybrid Annuity Mode in the State of Odisha]
																				[NHAI/OD/ CRRR/GT/2021/efile-99239][2022_NHAI_132548_1]",National Highways Authority of India||Head Office - NHAI
2224,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,17-Oct-2022 05:05 PM,27-Feb-2023 11:00 AM,28-Feb-2023 11:30 AM,"[IE services for Construction of Four laning of Marikal-Hasnapur Potulamadugu section of NH-167 from Design Km 228.500 to Km 267.360 in Telangana as a part of development of EC to improve the efficiency of freight movement in India on HAM Package-II]
																				[NHAI/HQ/GM-Tel./DGM/Mari-Hasn/ Pkg-II/IE/10-2022][2022_NHAI_132383_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2225,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,15-Oct-2022 09:00 AM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Construction of Six lane access controlled Expressway from Km 127.000 to Km 173.500(Udalpur to Giyod of Tharad Ahmedabad Expressway Design length 46.5 kms) under Bharatmala Pariyojana in Gujarat (Package IV) on Hybrid Annuity Mode]
																				[NHAI/Tharad-Ahmedabad/ Gujarat/Pkg-IV/ 2022][2022_NHAI_132177_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2226,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,15-Oct-2022 09:00 AM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Construction of Six lane access controlled Expressway from Km 173.500 to Km 213.803(Giyod to Bhuval of Tharad Ahmedabad Expressway Design length 40.303 kms) under Bharatmala Pariyojana in Gujarat (Package V) on Hybrid Annuity Mode.]
																				[NHAI/Tharad-Ahmedabad/ Gujarat/Pkg-V/ 2022][2022_NHAI_132182_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2227,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,14-Oct-2022 06:55 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Construction of Six lane access controlled Expressway from Km 43.500 to Km 83.500(Khimana to Diodarda of Tharad Ahmedabad Expressway Design length 40 kms) under Bharatmala Pariyojana in the State of Gujarat (Package II) on Hybrid Annuity Mode.]
																				[NHAI/Tharad-Ahmedabad /Gujarat/Pkg-II/ 2022][2022_NHAI_132167_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2228,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,14-Oct-2022 06:55 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Construction of Six lane access controlled Expressway from Km 83.500 to Km 127.000(Diodarda to Udalpur of Tharad Ahmedabad Expressway Design length 43.5 kms) under Bharatmala Pariyojana in the Gujarat(Package III) on Hybrid Annuity Mode]
																				[NHAI/Tharad Ahmedabad/ Gujarat/ Pkg-III/ 2022][2022_NHAI_132172_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2229,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,14-Oct-2022 06:10 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Construction of 6 lane access controlled Expressway from Km 0.000 to Km 43.500 (Tharad to Khimana of Tharad Ahmedabad Expressway- Design length 43.5 km) under BMP in the State of Gujarat (Package I) on HAM ]
																				[NHAI/Tharad-Ahmedabad /Gujarat/Pkg-I/2022][2022_NHAI_132165_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2230,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,14-Oct-2022 06:00 PM,20-Feb-2023 11:00 AM,21-Feb-2023 11:30 AM,"[4 or 6 laning of Edathanattukara to Karakkunnu section of NH966 from km. 61.440 to km. 87.930 (Package 3) in the State of Kerala on Hybrid Annuity Mode]
																				[NHAI/11013/KL/ Edathanuttakara-Karakunnu/2022][2022_NHAI_132146_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2231,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,13-Oct-2022 06:55 PM,20-Feb-2023 11:00 AM,21-Feb-2023 11:30 AM,"[Development Operation and Maintenance of Ropeway from Nature Park(Mohal) to Bijli Mahadev Temple in District Kullu in Himachal Pradesh on HAM.]
																				[NHAI/ Ropeways/ BijliMahadev/ 2022][2022_NHAI_132026_1]",National Highways Authority of India||Head Office - NHAI
2232,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,13-Oct-2022 06:30 PM,20-Feb-2023 11:00 AM,21-Feb-2023 11:30 AM,"[CS for IE for 4 or 6 laning of Edathanattukara to Iringaullur section of NH966 from Km. 61.440 to Km.121.006 (Design Length 59.566 Km) (Civil Package 3 4 5) in the State of Kerala in HAM mode under Bharatmala  Pariyojana.]
																				[NHAI/13015/KL/IE/ Edathanattukara IringallurPkg 3t][2022_NHAI_132030_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2233,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,12-Oct-2022 11:00 AM,17-Feb-2023 03:00 PM,17-Feb-2023 05:00 PM,"[DM/TW/COR-OF/186, Package-M12 Design, Supply, Installation, Testing and Commissioning of Integrated Track Monitoring System (ITMS) for Delhi-Ghaziabad-Meerut Regional Rapid Transit System (RRTS) Corridor.]
																				[DM/TW/COR-OF/186][2022_ADBNC_131224_1]",National Capital Region Transport Corporation - ADB Tenders
2234,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,10-Oct-2022 06:00 PM,20-Feb-2023 11:00 AM,21-Feb-2023 11:30 AM,"[4 or 6 laning of Karakkunnu to Vazahayoor section of NH 966 from km. 87.930 to km. 113.000 in the State of Kerala on Hybrid Annuity mode under Bharatmala]
																				[NHAI/11014/KL/Karakkunnu Vazahayoor/2022 Proc][2022_NHAI_131529_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2235,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,06-Oct-2022 06:00 PM,28-Feb-2023 11:00 AM,01-Mar-2023 11:30 AM,"[Rehabilitation and Upgradation to 4 Lane with paved shoulder configuration and Strengthening  of Bijni to Mandi section from  Km 202.815 to Km 208.000 of NH-20 (NH-154) (Design Length 5.357 KM) of Pathankot-Mandi under NH(O) in HP]
																				[NHAI/Pathankot Mandi /Pkg-VB/HAM/HP/2022][2022_NHAI_131200_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2236,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,03-Oct-2022 06:15 PM,16-Feb-2023 11:30 AM,17-Feb-2023 12:00 PM,"[Supply,Installation and Commissioning, of OTN equipment under OTN Phase-4 project on turnkey basis in BSNL Pan India with three years of O and M services and comprehensive AMC of 8 years after successful completion of one year warranty]
																				[MM/CNP/OTN Phase-4/T-743/2022 issued on 26.09.2022][2022_BSNL_130884_1]",Bharat Sanchar Nigam Limited (Govt of India Enterprise)||BSNL Corporate Office- New Delhi||MM Cell BSNL Corporate Office - NDA
2237,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,03-Oct-2022 06:00 PM,20-Feb-2023 11:00 AM,21-Feb-2023 11:30 AM,"[4 or 6 lanning of Vazahayoor to Iringaullur section of NH966 (greenfield ICR34) from km.113.000 to km.121.006 in the State of Kerala in HAM mode under Bharatmala]
																				[NHAI/12013/Vazahayoor Iringaullur/2022][2022_NHAI_130962_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2238,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,01-Oct-2022 06:00 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Upgradation of Existing 2Lane Carriageway to 4Lane Divided Carriageway from Ch.290.050  (Existing Km.629.690) in Pathakwadi in Dolvan Taluka to Ch.330.800 (Existing Km.671.850) in Karanjveri in Dharampur Taluka Sec of NH56 in Gujarat HAM (PKG-8)]
																				[NHAI/Vapi Bodeli/Gujarat/Pkg-VIII/2022][2022_NHAI_130857_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2239,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,01-Oct-2022 06:00 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Upgrade of Existing 2Lane Carriageway to 4Lane Divided Carriageway from Ch.330.800 Existing Km.671.850 in Karanjveri in Dharampur Taluka to Ch.372.185 Existing Km. 714.010 in Karvad near Vapi post Jn with MUM VADO EPW Sec of NH56 in GUJ on HAM PKG-9]
																				[NHAI/Vapi Bodeli/Gujarat/Pkg-IX/2022][2022_NHAI_130860_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2240,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,01-Oct-2022 05:00 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Upgradation of Existing 2Lane Carriageway to 4Lane Divided Carriageway from Ch.208.900 (Existing Km.535.930) in Nasarpore in Umarpada Taluka to Ch.241.700 Existing Km.582.000 in Bedkuva Dur in Vyara Taluka Sec of NH56 in Gujarat on HAM PKG-6]
																				[NHAI/Vapi Bodeli/Gujarat/Pkg-VI/2022][2022_NHAI_130845_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2241,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,01-Oct-2022 05:00 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Upgradation of Existing 2Lane Carriageway to 4Lane Divided Carriageway from Ch.241.700 (Existing Km. 582.000) in Bedkuva Dur in Vyara Taluka to Ch.290.050 (Existing Km.629.690) in Pathakwadi in Dolvan Taluka Sec of NH56 in Gujarat on HAM PKG-7]
																				[NHAI/Vapi Bodeli/Gujarat/Pkg-VII/2022][2022_NHAI_130853_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2242,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,01-Oct-2022 04:30 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Upgradation of Existing 2Lane Carriageway to 4Lane Divided Carriageway from Ch.179.780 (Existing Km.506.660) in Bitada or Movi in Netrang Taluka to Ch.208.900 (Existing Km. 535.930) in Nasarpore in Umarpada Taluka Sec of NH56 in Gujarat on HAM PKG-5]
																				[NHAI/Vapi Bodeli/Gujarat/Pkg-V/2022][2022_NHAI_130837_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
2243,Central Public Procurement portal,2023-02-08,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct,Any additional information about the data,01-Oct-2022 04:00 PM,28-Feb-2023 03:00 PM,01-Mar-2023 03:30 PM,"[Upgrade or Strengthen of Existing 2BY4 Ln Carriageway to 4Ln Divided Carriageway from Ch.132.320 Existing Km.454.500 in Dhamasiya in Naswade Taluka to Ch.179.780 Existing Km.506.660 in Bitada or Movi in Netrang Taluka Sec of NH56 in GUJ on HAM PKG4]
																				[NHAI/Vapi Bodeli/Gujarat/Pkg-IV/2022][2022_NHAI_130833_1]",National Highways Authority of India||Head Office - NHAI||Technical - NHAI
